"BLID";"lat";"lon";"aliasBLID1";"aliasBLID2";"locality";"region";"elevation";"country";"province";"siteType";"WLID";"distToWLID_km";"irrigated";"expt_yield_2017";"expt_restore_2018";"provincial_region";"created_at";"updated_at";"expt_yield_Lakeland"
61009;53.1484;-110.9496;0;0;"22 km from Claysmore";"Vermillion";676;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;0;"Central Alberta";"2019-06-14 15:25:06";"2019-06-14 15:46:05";1
52105;51.054;-118.1391;0;0;"Meadows, Revelstoke NP";"Selkirks";1838;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52098;51.0501;-118.1433;0;0;"Meadows, Revelstoke NP";"Selkirks";1925;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52091;51.0331;-118.1589;0;0;"Meadows, Revelstoke NP";"Selkirks";1702;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Southern Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52112;51.3014;-117.5243;0;0;"Balu Pass, Glacier NP";"Selkirks";1332;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52133;51.2851;-117.5831;0;0;"Balu Pass, Glacier NP";"Selkirks";2087;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52126;51.2918;-117.5675;0;0;"Balu Pass, Glacier NP";"Selkirks";1773;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52119;51.2988;-117.5474;0;0;"Balu Pass, Glacier NP";"Selkirks";1549;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52140;51.219;-116.5883;0;0;"Mt. Hunter, Yoho NP";"Rockies";1094;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52147;51.236;-116.6077;0;0;"Mt. Hunter, Yoho NP";"Rockies";1467;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52154;51.2421;-116.6205;0;0;"Mt. Hunter, Yoho NP";"Rockies";1727;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52161;51.0874;-116.0519;0;0;"Ball Pass, Kootenay NP";"Rockies";1350;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52168;51.0996;-116.0405;0;0;"Ball Pass, Kootenay NP";"Rockies";1540;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52175;51.1121;-116.0115;0;0;"Ball Pass, Kootenay NP";"Rockies";1813;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52182;51.1259;-115.99;0;0;"Ball Pass, Kootenay NP";"Rockies";2169;"CANADA";"BC";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-11 10:08:24";"2019-07-11 10:11:15";0
52014;53.1185;-117.7745;0;0;"Sulphur Sky, Jasper NP";"Rockies";1450;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-19 14:25:49";"2019-07-19 14:26:34";0
52021;53.1277;-117.7564;0;0;"Sulphur Sky, Jasper NP";"Rockies";1519;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-19 14:25:49";"2019-07-19 14:26:34";0
52028;53.1171;-117.7542;0;0;"Sulphur Sky, Jasper NP";"Rockies";1984;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-19 14:25:49";"2019-07-19 14:26:34";0
52007;53.1487;-117.7833;0;0;"Sulphur Sky, Jasper NP";"Rockies";1292;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-19 14:25:49";"2019-07-19 14:26:34";0
52042;52.7225;-117.6617;0;0;"Bald Hills, Jasper NP";"Rockies";1762;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-19 14:25:49";"2019-07-19 14:26:34";0
52056;52.7027;-117.6893;0;0;"Bald Hills, Jasper NP";"Rockies";2262;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-19 14:25:49";"2019-07-19 14:26:34";0
52049;52.7236;-117.6857;0;0;"Bald Hills, Jasper NP";"Rockies";1968;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-19 14:25:49";"2019-07-19 14:26:34";0
52035;52.9365;-118.0259;0;0;"Bald Hills, Jasper NP";"Rockies";1000;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-19 14:25:49";"2019-07-19 14:26:34";0
52063;52.0968;-116.8898;0;0;"Sunset Pass, Banff NP";"Rockies";2017;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-19 14:25:49";"2019-07-19 14:26:34";0
52070;52.1154;-116.8803;0;0;"Sunset Pass, Banff NP";"Rockies";2145;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-19 14:25:49";"2019-07-19 14:26:34";0
52077;51.5816;-115.1533;0;0;"Ghost PLUZ";"Rockies";1516;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2019-07-19 14:25:49";"2019-07-19 14:26:34";0
